dept,year,section,venue,home_venue,day,period,subject,fa
IT,II Year,IT D,BMS703,BMS / Block III,WED,3,21PDH201T (BMS703),Dr. G. Rajalakshmi Asst. Prof /IT
IT,II Year,IT D,BMS703,BMS / Block III,WED,4,21PDH201T (BMS703),Dr. G. Rajalakshmi Asst. Prof /IT
IT,II Year,IT D,BMS / Block III,BMS / Block III,WED,5,OPEN HOUR,Dr. G. Rajalakshmi Asst. Prof /IT
IT,II Year,IT D,BMS703,BMS / Block III,WED,6,21MAB204T (BMS703),Dr. G. Rajalakshmi Asst. Prof /IT
IT,II Year,IT D,Programming Lab,BMS / Block III,WED,7,21CSC205P DBMS (Programming Lab),Dr. G. Rajalakshmi Asst. Prof /IT
IT,II Year,IT D,Programming Lab,BMS / Block III,WED,8,21CSC205P DBMS (Programming Lab),Dr. G. Rajalakshmi Asst. Prof /IT
IT,II Year,IT D,BMS702,BMS / Block III,THU,2,21CSE251T / 21CSE267T (BMS702),Dr. G. Rajalakshmi Asst. Prof /IT
IT,II Year,IT D,BMS702,BMS / Block III,THU,3,21LEM202T (BMS702),Dr. G. Rajalakshmi Asst. Prof /IT
IT,II Year,IT D,BMS702,BMS / Block III,THU,4,21MAB204T (BMS702),Dr. G. Rajalakshmi Asst. Prof /IT
IT,II Year,IT D,BMS702,BMS / Block III,THU,6,21CSC206T (BMS702),Dr. G. Rajalakshmi Asst. Prof /IT
IT,II Year,IT D,Programming Lab,BMS / Block III,FRI,1,21CSC204J Lab (Programming Lab),Dr. G. Rajalakshmi Asst. Prof /IT
IT,II Year,IT D,Programming Lab,BMS / Block III,FRI,2,21CSC204J Lab (Programming Lab),Dr. G. Rajalakshmi Asst. Prof /IT
IT,II Year,IT D,BMS702,BMS / Block III,FRI,3,21CSE251T / 21CSE267T (BMS702),Dr. G. Rajalakshmi Asst. Prof /IT
IT,II Year,IT D,BMS702,BMS / Block III,FRI,4,21CSC205P DBMS (BMS702),Dr. G. Rajalakshmi Asst. Prof /IT
IT,II Year,IT D,BMS702,BMS / Block III,FRI,5,21CSC204J (BMS702),Dr. G. Rajalakshmi Asst. Prof /IT
IT,II Year,IT D,BMS702,BMS / Block III,FRI,6,Leet Code (BMS702),Dr. G. Rajalakshmi Asst. Prof /IT
IT,III Year,IT A,"B-III, 501",BMS / Block III,MON,1,"21ECO103T (B-III, 501)","Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT A,"B-III, 501",BMS / Block III,MON,2,"21CSS303T (B-III, 501)","Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT A,"B-III, 501",BMS / Block III,MON,3,"21LEM302T (B-III, 501)","Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT A,21CSE358T,BMS / Block III,MON,4,21CSE355T/ (21CSE358T),"Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT A,"B-III, 501",BMS / Block III,TUE,1,"21CSC303J (B-III, 501)","Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT A,"B-III, 501",BMS / Block III,TUE,2,"21CSS303T (B-III, 501)","Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT A,"B-III, 501",BMS / Block III,TUE,3,"21ECO103T (B-III, 501)","Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT A,BMS 701,BMS / Block III,TUE,5,21CSP302L (BMS 701),"Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT A,BMS 701,BMS / Block III,TUE,6,21CSP302L (BMS 701),"Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT A,Project Lab,BMS / Block III,WED,1,21CSP302L (Project Lab),"Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT A,Project Lab,BMS / Block III,WED,2,21CSP302L (Project Lab),"Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT A,A,BMS / Block III,WED,3,21CSC303J(A)/ 21CSC317J(B) Lab – Programming Lab,"Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT A,A,BMS / Block III,WED,4,21CSC303J(A)/ 21CSC317J(B) Lab – Programming Lab,"Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT A,BMS / Block III,BMS / Block III,WED,5,OPEN HOUR,"Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT A,21CSE358T,BMS / Block III,WED,6,21CSE355T/ (21CSE358T),"Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT A,21CSE359T,BMS / Block III,WED,7,21CSE356T (21CSE359T),"Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT A,B,BMS / Block III,THU,1,21CSC303J(B)/ 21CSC317J(A) Lab – Programming Lab,"Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT A,B,BMS / Block III,THU,2,21CSC303J(B)/ 21CSC317J(A) Lab – Programming Lab,"Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT A,BMS701,BMS / Block III,THU,3,21CSC303J (BMS701),"Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT A,21CSE358T,BMS / Block III,THU,4,21CSE355T/ (21CSE358T),"Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT A,21CSE359T,BMS / Block III,THU,5,21CSE356T (21CSE359T),"Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT A,BIII-502,BMS / Block III,THU,6,21CSC317J (BIII-502),"Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT A,21CSE359T,BMS / Block III,FRI,1,21CSE356T (21CSE359T),"Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT A,BMS 701,BMS / Block III,FRI,2,21ECO103T (BMS 701),"Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT A,"B-III, 501",BMS / Block III,FRI,3,"21PDM302L (B-III, 501)","Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT A,"B-III, 501",BMS / Block III,FRI,4,"21PDM302L (B-III, 501)","Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT A,Progr Lab,BMS / Block III,FRI,5,21CSC317J (Progr Lab),"Dr. M Latha, Asso. Prof /IT"
IT,III Year,IT B,Project Lab,BMS / Block III,MON,1,21CSP302L (Project Lab),"Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT B,Project Lab,BMS / Block III,MON,2,21CSP302L (Project Lab),"Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT B,"B-III, 502",BMS / Block III,MON,3,"21CSC317J (B-III, 502)","Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT B,21CSE358T,BMS / Block III,MON,4,21CSE355T/ (21CSE358T),"Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT B,BMS 703,BMS / Block III,MON,5,21CSC303J (BMS 703),"Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT B,BMS 703,BMS / Block III,MON,6,21CSC317J IRT (BMS 703),"Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT B,"B-III, 502",BMS / Block III,TUE,1,"21ECO103T (B-III, 502)","Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT B,"B-III, 502",BMS / Block III,TUE,2,"21CSC303J (B-III, 502)","Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT B,"B-III, 501",BMS / Block III,TUE,4,"21CSS303T (B-III, 501)","Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT B,A,BMS / Block III,WED,1,21CSC303J(A)/ 21CSC317J(B) Lab - Programming Lab,"Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT B,A,BMS / Block III,WED,2,21CSC303J(A)/ 21CSC317J(B) Lab - Programming Lab,"Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT B,B III - 502,BMS / Block III,WED,3,21PDM302L (B III - 502),"Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT B,B III - 502,BMS / Block III,WED,4,21PDM302L (B III - 502),"Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT B,BMS / Block III,BMS / Block III,WED,5,OPEN HOUR,"Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT B,21CSE358T,BMS / Block III,WED,6,21CSE355T/ (21CSE358T),"Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT B,21CSE359T,BMS / Block III,WED,7,21CSE356T (21CSE359T),"Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT B,Progr Lab,BMS / Block III,THU,3,21ECO103T (Progr Lab),"Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT B,21CSE358T,BMS / Block III,THU,4,21CSE355T/ (21CSE358T),"Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT B,21CSE359T,BMS / Block III,THU,5,21CSE356T (21CSE359T),"Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT B,BMS701,BMS / Block III,THU,6,21CSS303T (BMS701),"Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT B,21CSE359T,BMS / Block III,FRI,1,21CSE356T (21CSE359T),"Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT B,BMS702,BMS / Block III,FRI,2,21LEM302T (BMS702),"Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT B,B,BMS / Block III,FRI,3,21CSC303J(B)/ 21CSC317J(A) Lab (Programming Lab),"Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT B,B,BMS / Block III,FRI,4,21CSC303J(B)/ 21CSC317J(A) Lab (Programming Lab),"Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT B,Progr Lab,BMS / Block III,FRI,6,21ECO103T (Progr Lab),"Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT B,BMS 701,BMS / Block III,FRI,7,21CSP302L (BMS 701),"Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT B,BMS 701,BMS / Block III,FRI,8,21CSP302L (BMS 701),"Dr. R. Kiruthigha, Asst. Prof /IT"
IT,III Year,IT C,A,BMS / Block III,MON,1,21CSC303J(A)/ 21CSC317J(B) Lab - Programming Lab,"Mr. R. Sudharsanan, Asst. Prof /IT"
IT,III Year,IT C,A,BMS / Block III,MON,2,21CSC303J(A)/ 21CSC317J(B) Lab - Programming Lab,"Mr. R. Sudharsanan, Asst. Prof /IT"
IT,III Year,IT C,21CSE358T,BMS / Block III,MON,4,21CSE355T/ (21CSE358T),"Mr. R. Sudharsanan, Asst. Prof /IT"
IT,III Year,IT C,Project Lab,BMS / Block III,MON,5,21CSP302L (Project Lab),"Mr. R. Sudharsanan, Asst. Prof /IT"
IT,III Year,IT C,Project Lab,BMS / Block III,MON,6,21CSP302L (Project Lab),"Mr. R. Sudharsanan, Asst. Prof /IT"
IT,III Year,IT C,B,BMS / Block III,TUE,1,21CSC303J(B)/ 21CSC317J(A) Lab - Programming Lab,"Mr. R. Sudharsanan, Asst. Prof /IT"
IT,III Year,IT C,B,BMS / Block III,TUE,2,21CSC303J(B)/ 21CSC317J(A) Lab - Programming Lab,"Mr. R. Sudharsanan, Asst. Prof /IT"
IT,III Year,IT C,Project Lab,BMS / Block III,TUE,3,21CSS303T (Project Lab),"Mr. R. Sudharsanan, Asst. Prof /IT"
IT,III Year,IT C,Project Lab,BMS / Block III,TUE,4,21ECO103T (Project Lab),"Mr. R. Sudharsanan, Asst. Prof /IT"
IT,III Year,IT C,B III - 501,BMS / Block III,WED,1,21CSP302L (B III - 501),"Mr. R. Sudharsanan, Asst. Prof /IT"
IT,III Year,IT C,B III - 501,BMS / Block III,WED,2,21CSP302L (B III - 501),"Mr. R. Sudharsanan, Asst. Prof /IT"
IT,III Year,IT C,"B-III, 501",BMS / Block III,WED,3,"21CSC303J (B-III, 501)","Mr. R. Sudharsanan, Asst. Prof /IT"
IT,III Year,IT C,"B-III, 501",BMS / Block III,WED,4,"21CSC317J (B-III, 501)","Mr. R. Sudharsanan, Asst. Prof /IT"
IT,III Year,IT C,BMS / Block III,BMS / Block III,WED,5,OPEN HOUR,"Mr. R. Sudharsanan, Asst. Prof /IT"
IT,III Year,IT C,21CSE358T,BMS / Block III,WED,6,21CSE355T/ (21CSE358T),"Mr. R. Sudharsanan, Asst. Prof /IT"
IT,III Year,IT C,21CSE359T,BMS / Block III,WED,7,21CSE356T (21CSE359T),"Mr. R. Sudharsanan, Asst. Prof /IT"
IT,III Year,IT C,Project Lab,BMS / Block III,THU,3,21ECO103T (Project Lab),"Mr. R. Sudharsanan, Asst. Prof /IT"
IT,III Year,IT C,21CSE358T,BMS / Block III,THU,4,21CSE355T/ (21CSE358T),"Mr. R. Sudharsanan, Asst. Prof /IT"
IT,III Year,IT C,21CSE359T,BMS / Block III,THU,5,21CSE356T (21CSE359T),"Mr. R. Sudharsanan, Asst. Prof /IT"
IT,III Year,IT C,"B-III, 501",BMS / Block III,THU,6,"21LEM302T (B-III, 501)","Mr. R. Sudharsanan, Asst. Prof /IT"
IT,III Year,IT C,"B-III, 501",BMS / Block III,THU,7,"21CSC303J (B-III, 501)","Mr. R. Sudharsanan, Asst. Prof /IT"
IT,III Year,IT C,21CSE359T,BMS / Block III,FRI,1,21CSE356T (21CSE359T),"Mr. R. Sudharsanan, Asst. Prof /IT"
IT,III Year,IT C,BMS703,BMS / Block III,FRI,2,21CSC317J (BMS703),"Mr. R. Sudharsanan, Asst. Prof /IT"
IT,III Year,IT C,BMS 703,BMS / Block III,FRI,4,21CSS303T (BMS 703),"Mr. R. Sudharsanan, Asst. Prof /IT"
IT,III Year,IT C,BMS703,BMS / Block III,FRI,5,21PDM302L (BMS703),"Mr. R. Sudharsanan, Asst. Prof /IT"
IT,III Year,IT C,BMS703,BMS / Block III,FRI,6,21PDM302L (BMS703),"Mr. R. Sudharsanan, Asst. Prof /IT"
IT,III Year,IT C,BMS703,BMS / Block III,FRI,7,21ECO103T (BMS703),"Mr. R. Sudharsanan, Asst. Prof /IT"
AIML,I Year,I/II/ AIML 'A,ADMIN 306,ADMIN 306,MON,1,21MES102L/EG,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'A,ADMIN 306,ADMIN 306,MON,3,21MES102L/EG,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'A,ADMIN 306,ADMIN 306,MON,5,21EES101T/EEE,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'A,ADMIN 306,ADMIN 306,MON,6,21CYB101J/Chemistry,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'A,ADMIN 306,ADMIN 306,MON,7,21LEM101T/COI,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'A,ADMIN 306,ADMIN 306,TUE,1,21CYB101J/CHEMISTRY,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'A,ADMIN 306,ADMIN 306,TUE,3,21EES101T/EEE,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'A,ADMIN 306,ADMIN 306,TUE,4,21CYB101J/Chemistry,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'A,ADMIN 306,ADMIN 306,TUE,5,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'A,ADMIN 306,ADMIN 306,TUE,6,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'A,ADMIN 306,ADMIN 306,WED,1,21CYB101J/Chemistry,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'A,ADMIN 306,ADMIN 306,WED,4,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'A,ADMIN 306,ADMIN 306,WED,6,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'A,ADMIN 306,ADMIN 306,THU,1,21EES101T/EEE,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'A,ADMIN 306,ADMIN 306,THU,2,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'A,ADMIN 306,ADMIN 306,THU,3,21CYB101J/Chemistry,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'A,ADMIN 306,ADMIN 306,THU,4,21CYM101T/EVS,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'A,ADMIN 306,ADMIN 306,THU,5,"21LEH103T/French 
21LEH104T/German 
21LEH105T/Japanese",FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'A,ADMIN 306,ADMIN 306,THU,6,21EES101T/EEE,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'A,ADMIN 306,ADMIN 306,FRI,1,"21LEH103T/French 
21LEH104T/German 
21LEH105T/Japanese",FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'A,ADMIN 306,ADMIN 306,FRI,3,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'A,ADMIN 306,ADMIN 306,FRI,4,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'A,ADMIN 306,ADMIN 306,FRI,5,21PDM102L/General Aptitude,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML'B,ADMIN 305,ADMIN 305,MON,1,21PDM102L/General Aptitude,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML'B,ADMIN 305,ADMIN 305,MON,3,21EES101T/EEE,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML'B,ADMIN 305,ADMIN 305,MON,5,21CYB101J/Chemistry,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML'B,ADMIN 305,ADMIN 305,MON,6,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML'B,ADMIN 305,ADMIN 305,MON,7,21CYM101T/EVS,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML'B,ADMIN 305,ADMIN 305,TUE,1,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML'B,ADMIN 305,ADMIN 305,TUE,2,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML'B,ADMIN 305,ADMIN 305,TUE,3,21CYB101J/CHEMISTRY,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML'B,ADMIN 305,ADMIN 305,TUE,4,21MES102L/EG,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML'B,ADMIN 305,ADMIN 305,TUE,5,21MES102L/EG,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML'B,ADMIN 305,ADMIN 305,WED,6,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML'B,ADMIN 305,ADMIN 305,WED,7,21CYB101J/Chemistry,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML'B,ADMIN 305,ADMIN 305,WED,8,21EES101T/EEE,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML'B,ADMIN 305,ADMIN 305,THU,1,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML'B,ADMIN 305,ADMIN 305,THU,2,21CYB101J/Chemistry,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML'B,ADMIN 305,ADMIN 305,THU,3,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML'B,ADMIN 305,ADMIN 305,THU,5,"21LEH103T/French 
21LEH104T/German 
21LEH105T/Japanese",FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML'B,ADMIN 305,ADMIN 305,THU,6,21EES101T/EEE,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML'B,ADMIN 305,ADMIN 305,FRI,1,"21LEH103T/French 
21LEH104T/German 
21LEH105T/Japanese",FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML'B,ADMIN 305,ADMIN 305,FRI,3,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML'B,ADMIN 305,ADMIN 305,FRI,4,21EES101T/EEE,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML'B,ADMIN 305,ADMIN 305,FRI,5,21CYB101J/Chemistry,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML'B,ADMIN 305,ADMIN 305,FRI,7,21LEM101T/COI,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/AIML 'C,ADMIN 401,ADMIN 401,MON,1,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/AIML 'C,ADMIN 401,ADMIN 401,MON,3,21EES101T/EEE,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/AIML 'C,ADMIN 401,ADMIN 401,MON,4,21CYB101J/Chemistry,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/AIML 'C,ADMIN 401,ADMIN 401,MON,5,21PDM102L/General Aptitude,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/AIML 'C,ADMIN 401,ADMIN 401,MON,7,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/AIML 'C,ADMIN 401,ADMIN 401,TUE,1,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/AIML 'C,ADMIN 401,ADMIN 401,TUE,3,21CYB101J/Chemistry,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/AIML 'C,ADMIN 401,ADMIN 401,TUE,4,21EES101T/EEE,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/AIML 'C,ADMIN 401,ADMIN 401,WED,1,21CYB101J/CHEMISTRY,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/AIML 'C,ADMIN 401,ADMIN 401,WED,3,21CYB101J/Chemistry,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/AIML 'C,ADMIN 401,ADMIN 401,WED,4,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/AIML 'C,ADMIN 401,ADMIN 401,WED,6,21LEM101T/COI,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/AIML 'C,ADMIN 401,ADMIN 401,WED,7,21CYM101T/EVS,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/AIML 'C,ADMIN 401,ADMIN 401,THU,1,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/AIML 'C,ADMIN 401,ADMIN 401,THU,2,21EES101T/EEE,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/AIML 'C,ADMIN 401,ADMIN 401,THU,3,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/AIML 'C,ADMIN 401,ADMIN 401,THU,4,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/AIML 'C,ADMIN 401,ADMIN 401,THU,5,"21LEH103T/French 
21LEH104T/German 
21LEH105T/Japanese",FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/AIML 'C,ADMIN 401,ADMIN 401,FRI,1,"21LEH103T/French 
21LEH104T/German 
21LEH105T/Japanese",FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/AIML 'C,ADMIN 401,ADMIN 401,FRI,3,21CYB101J/Chemistry,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/AIML 'C,ADMIN 401,ADMIN 401,FRI,4,21EES101T/EEE,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/AIML 'C,ADMIN 401,ADMIN 401,FRI,6,21MES102L/EG,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'D,ADMIN 402,ADMIN 402,MON,1,"21LEH103T/French 
21LEH104T/German 
21LEH105T/Japanese",FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'D,ADMIN 402,ADMIN 402,MON,2,21EES101T/EEE,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'D,ADMIN 402,ADMIN 402,MON,3,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'D,ADMIN 402,ADMIN 402,MON,4,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'D,ADMIN 402,ADMIN 402,MON,6,21MES102L/EG,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'D,ADMIN 402,ADMIN 402,TUE,1,21EES101T/EEE,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'D,ADMIN 402,ADMIN 402,TUE,2,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'D,ADMIN 402,ADMIN 402,TUE,3,"21LEH103T/French 
21LEH104T/German 
21LEH105T/Japanese",FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'D,ADMIN 402,ADMIN 402,TUE,5,21CYB101J/Chemistry,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'D,ADMIN 402,ADMIN 402,TUE,6,21LEM101T/COI,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'D,ADMIN 402,ADMIN 402,TUE,7,21CYM101T/EVS,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'D,ADMIN 402,ADMIN 402,WED,1,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'D,ADMIN 402,ADMIN 402,WED,2,21EES101T/EEE,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'D,ADMIN 402,ADMIN 402,WED,3,21CYB101J/CHEMISTRY,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'D,ADMIN 402,ADMIN 402,THU,1,21PDM102L/General Aptitude,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'D,ADMIN 402,ADMIN 402,THU,3,21CYB101J/Chemistry,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'D,ADMIN 402,ADMIN 402,THU,4,21MAB102T/ACCA,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'D,ADMIN 402,ADMIN 402,FRI,2,21CSC101T/OODP,FACULTY OF ENGINEERING AND TECHNOLOGY
AIML,I Year,I/II/ AIML 'D,ADMIN 402,ADMIN 402,FRI,3,21CYB101J/Chemistry,FACULTY OF ENGINEERING AND TECHNOLOGY
